player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Derek Watt,10832,FB,LAC,15,2.3,2,66.7,100.0,1,1,0,0.0,0,2,27,0,70.5,72.7,61.7,80.7,70.4,9.4,3,0,23,25.0,8,32,0,2,68.8,22,3.1,1,106.3,3,0,6.3,2,35,30,15.0,17.5,1.59
Roosevelt Nix,10269,FB,PIT,16,3.0,0,66.7,100.0,1,1,0,0.0,0,1,25,0,68.3,69.0,54.7,21.9,55.7,7.5,3,0,5,10.0,4,40,3,2,87.5,35,17.5,7,109.7,3,1,7.5,3,6,4,2.0,3.0,0.17
Shelton Gibson,11921,WR,PHI,2,6.3,0,66.7,100.0,1,1,0,0.0,0,0,24,0,68.3,64.0,56.2,,56.4,0.0,0,0,6,0.0,0,10,0,2,100.0,10,0.0,0,72.9,3,0,100.0,10,11,0,0.0,5.5,1.1
Jeremy Sprinkle,11909,TE,WAS,8,9.0,0,66.7,0.0,0,1,0,0.0,0,1,32,0,68.3,64.0,53.0,58.8,54.3,77.1,37,0,7,37.5,18,48,0,2,60.4,29,14.6,7,115.3,3,1,8.3,4,13,4,2.0,6.5,0.45
MarQueis Gray,8286,TE,MIA,13,4.0,0,33.3,,0,0,0,50.0,1,1,17,0,28.8,70.9,40.4,51.5,44.1,55.3,21,0,10,28.9,11,38,0,1,65.8,25,7.9,3,43.8,3,0,13.2,5,10,9,9.0,10.0,0.4
Geoff Swaim,9679,TE,DAL,12,6.5,0,100.0,,0,0,0,0.0,0,2,9,0,68.3,64.0,77.0,72.8,62.1,82.4,28,0,18,14.7,5,34,1,2,76.5,26,11.8,4,118.8,2,0,5.9,2,25,12,6.0,12.5,0.96
Tre Madden,11286,FB,SEA,7,7.5,0,100.0,,0,0,0,0.0,0,1,29,0,68.3,64.0,60.6,84.1,56.8,9.7,3,0,66,32.3,10,31,1,2,64.5,20,9.7,3,118.8,2,0,16.1,5,65,50,25.0,32.5,3.25
Ifeanyi Momah,8557,TE,ARZ,6,15.5,0,50.0,,0,0,0,50.0,1,1,1,0,28.8,61.2,48.9,,55.9,78.9,15,0,46,0.0,0,19,0,1,94.7,18,10.5,2,95.8,2,0,10.5,2,46,24,24.0,46.0,2.56
Dwayne Washington,10870,HB,DET,5,-1.0,2,100.0,,0,0,0,0.0,0,1,11,0,68.3,78.2,51.1,39.4,67.3,0.0,0,0,10,17.2,5,29,0,2,82.8,24,0.0,0,95.8,2,0,3.4,1,14,16,8.0,7.0,0.58
John Ross,11764,WR,CIN,3,20.5,0,0.0,0.0,0,1,0,,0,0,7,0,,16.2,38.1,,54.1,0.0,0,0,0,0.0,0,10,0,0,90.0,9,0.0,0,39.6,2,0,100.0,10,0,0,,,0.0
Taiwan Jones,6277,HB,BUF,1,13.0,2,50.0,,0,0,0,0.0,0,1,4,0,64.7,67.8,92.0,,92.4,0.0,0,0,11,0.0,0,2,0,1,100.0,2,50.0,1,66.7,2,0,0.0,0,11,15,15.0,11.0,5.5
Antony Auclair,24606,TE,TB,7,3.0,0,100.0,,0,0,0,0.0,0,2,30,0,68.3,64.0,50.7,32.2,57.8,76.7,56,0,14,38.4,28,73,2,2,58.9,43,4.1,3,118.8,2,0,2.7,2,25,19,9.5,12.5,0.58
Orson Charles,7116,TE,KC,5,21.5,0,100.0,,0,0,0,0.0,0,1,16,0,68.3,64.0,62.5,72.2,65.9,55.2,16,0,35,13.8,4,29,0,2,86.2,25,27.6,8,118.8,2,0,10.3,3,53,10,5.0,26.5,2.12
Logan Paulsen,5795,TE,SF,13,11.0,0,0.0,0.0,0,1,0,,0,0,28,0,,,52.2,76.7,34.8,82.7,43,0,0,38.5,20,52,1,0,61.5,32,1.9,1,39.6,2,0,5.8,3,0,0,,,0.0
Lance Dunbar,7332,HB,LA,3,-0.5,0,50.0,,0,0,0,0.0,0,0,26,0,64.7,74.1,59.5,83.0,54.9,0.0,0,0,1,22.7,5,22,0,1,68.2,15,0.0,0,56.3,2,0,0.0,0,1,1,1.0,1.0,0.07
Arrelious Benn,5564,WR,JAX,7,8.0,0,50.0,100.0,1,1,0,50.0,1,1,15,0,28.8,61.2,54.7,,53.6,0.0,0,0,12,0.0,0,19,1,1,100.0,19,10.5,2,68.8,2,0,89.5,17,12,0,0.0,12.0,0.63
Emanuel Byrd,25432,TE,GB,1,2.0,0,100.0,,0,0,0,0.0,0,1,12,0,68.3,64.0,67.8,,68.2,25.0,2,0,29,0.0,0,8,0,2,100.0,8,75.0,6,118.8,2,0,0.0,0,31,27,13.5,15.5,3.88
C.J. Spiller,5534,HB,KC,1,1.0,0,0.0,,0,0,0,,0,0,16,0,,65.2,52.5,,54.1,0.0,0,0,0,0.0,0,9,0,0,100.0,9,0.0,0,39.6,2,0,0.0,0,0,0,,,0.0
Brandon Bolden,7469,HB,NE,3,-1.0,1,50.0,,0,0,0,50.0,1,1,19,0,28.8,74.9,57.2,64.0,37.7,0.0,0,0,7,38.5,10,26,0,1,50.0,13,3.8,1,58.3,2,0,0.0,0,7,13,13.0,7.0,0.54
Bernard Reedy,9228,WR,NE,5,7.0,0,100.0,,0,0,0,0.0,0,1,19,0,68.3,83.3,62.1,,65.9,0.0,0,0,15,0.0,0,10,0,2,90.0,9,60.0,6,110.4,2,0,40.0,4,21,7,3.5,10.5,2.33
Brian Hill,11911,HB,CIN,2,1.0,2,100.0,,0,0,0,0.0,0,1,7,0,68.3,74.4,64.6,,76.5,0.0,0,0,34,0.0,0,8,0,2,87.5,7,0.0,0,118.8,2,0,12.5,1,36,34,17.0,18.0,5.14
Jamal Agnew,11920,CB,DET,4,-3.5,0,100.0,,0,0,0,0.0,0,1,11,0,68.3,88.0,74.7,,70.8,0.0,0,0,12,0.0,0,5,1,2,100.0,5,60.0,3,104.2,2,0,40.0,2,18,25,12.5,9.0,3.6
De'Angelo Henderson Sr.,11958,HB,DEN,2,0.5,2,100.0,,0,0,0,0.0,0,1,10,0,68.3,73.9,62.9,,67.4,0.0,0,0,29,0.0,0,14,0,2,100.0,14,14.3,2,158.3,2,1,14.3,2,36,35,17.5,18.0,2.57
Marcus Murphy,9663,HB,BUF,1,-1.5,0,100.0,,0,0,0,0.0,0,1,4,0,68.3,73.6,57.0,3.6,80.8,0.0,0,0,5,16.7,1,6,0,2,50.0,3,16.7,1,81.3,2,0,16.7,1,7,10,5.0,3.5,2.33
Eric Weems,4097,WR,TEN,3,-1.0,1,50.0,0.0,0,1,0,0.0,0,0,31,0,64.7,72.1,62.5,,70.8,0.0,0,0,5,0.0,0,4,0,1,100.0,4,25.0,1,56.3,2,0,75.0,3,5,9,9.0,5.0,1.25
Ryan Hewitt,9107,TE,CIN,13,7.0,0,100.0,,0,0,0,0.0,0,1,7,0,68.3,64.0,63.0,66.5,67.3,12.5,4,0,16,21.9,7,32,0,2,75.0,24,9.4,3,112.5,2,0,6.3,2,22,8,4.0,11.0,0.92
Tion Green,12185,HB,DET,5,-0.5,0,100.0,,0,0,0,0.0,0,0,11,0,68.3,81.9,59.0,40.7,53.3,0.0,0,0,9,20.5,9,44,0,2,75.0,33,2.3,1,95.8,2,0,0.0,0,14,15,7.5,7.0,0.42
Cole Hikutini,12276,TE,SF,3,7.5,0,100.0,100.0,1,1,0,0.0,0,2,28,0,68.3,64.0,56.5,,56.5,41.4,12,0,10,0.0,0,29,0,2,96.6,28,31.0,9,97.9,2,0,24.1,7,15,0,0.0,7.5,0.54
Vince Mayle,9556,TE,BLT,5,7.0,0,0.0,0.0,0,1,0,,0,0,3,0,,69.4,55.3,,52.5,28.6,2,0,0,0.0,0,7,0,0,100.0,7,28.6,2,39.6,1,0,0.0,0,0,0,,,0.0
Max McCaffrey,11357,WR,SF,3,0.0,1,100.0,,0,0,0,0.0,0,0,28,0,64.7,65.7,73.3,,68.0,0.0,0,0,4,0.0,0,8,0,1,100.0,8,62.5,5,83.3,1,0,37.5,3,4,4,4.0,4.0,0.5
Ed Eagan,11121,WR,NYG,1,-2.0,0,0.0,,0,0,0,100.0,1,0,21,0,27.9,71.2,37.7,,39.9,0.0,0,0,0,0.0,0,3,0,0,100.0,3,66.7,2,39.6,1,0,33.3,1,0,0,,,0.0
Jimmy Garoppolo,8697,QB,SF,6,-8.0,0,100.0,,0,0,0,0.0,0,0,28,0,,72.9,86.6,,,0.0,0,0,-6,0.0,0,196,0,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-6,2,2.0,-6.0,
Allen Robinson II,8696,WR,JAX,1,16.0,0,100.0,,0,0,0,0.0,0,1,15,0,64.7,61.2,88.3,,79.1,0.0,0,0,17,0.0,0,1,0,1,100.0,1,0.0,0,118.8,1,0,100.0,1,17,1,1.0,17.0,17.0
Senorise Perry,9035,HB,MIA,3,3.0,0,100.0,,0,0,0,0.0,0,0,17,0,64.7,78.2,63.0,15.6,56.5,0.0,0,0,3,35.3,6,17,0,1,64.7,11,0.0,0,79.2,1,0,11.8,2,3,0,0.0,3.0,0.27
Adoree' Jackson,11773,CB,TEN,3,8.0,0,0.0,0.0,0,1,2,100.0,1,0,31,0,28.0,62.0,48.2,,40.2,0.0,0,0,0,0.0,0,6,7,0,100.0,6,33.3,2,39.6,1,0,50.0,3,0,0,,,0.0
Cameron Erving,9452,G,KC,8,13.0,0,0.0,,0,0,0,,0,0,16,0,,,47.1,53.4,59.1,5.2,9,0,0,99.4,171,172,3,0,0.6,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Kevin Zeitler,7032,G,CLV,16,-4.0,0,100.0,,0,0,0,0.0,0,0,8,0,67.6,62.3,73.2,81.8,66.9,0.0,0,0,-4,100.0,731,731,3,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-4,0,0.0,-4.0,
Stacy Coley,11974,WR,MIN,3,-1.0,0,0.0,,0,0,0,,0,0,18,0,,69.2,53.1,,53.2,0.0,0,0,0,0.0,0,12,0,0,91.7,11,25.0,3,39.6,1,0,75.0,9,0,0,,,0.0
Colin Jones,6342,S,CAR,2,7.0,0,0.0,,0,0,0,,0,0,5,0,,,59.6,,56.8,0.0,0,0,0,50.0,1,2,0,0,0.0,0,0.0,0,39.6,1,0,0.0,0,0,0,,,
Garrett Griffin,11439,TE,NO,3,4.0,0,100.0,,0,0,0,0.0,0,0,20,0,64.7,67.8,54.0,76.5,52.4,70.6,12,0,4,35.3,6,17,0,1,64.7,11,17.6,3,83.3,1,0,5.9,1,4,0,0.0,4.0,0.36
Marquez Williams,11995,FB,CLV,1,1.0,0,0.0,,0,0,0,100.0,1,0,8,0,28.0,,38.0,69.2,27.9,0.0,0,0,0,25.0,1,4,0,0,75.0,3,0.0,0,39.6,1,0,25.0,1,0,0,,,0.0
Mack Brown,10115,HB,MIN,2,2.0,1,100.0,,0,0,0,0.0,0,1,18,0,64.7,73.8,68.4,72.4,71.2,0.0,0,0,11,20.0,1,5,0,1,80.0,4,0.0,0,112.5,1,0,20.0,1,11,9,9.0,11.0,2.75
K.J. Brent,11349,WR,IND,5,13.0,0,0.0,0.0,0,1,0,,0,0,14,0,,,53.5,,53.3,0.0,0,0,0,0.0,0,9,0,0,88.9,8,11.1,1,39.6,1,0,88.9,8,0,0,,,0.0
Nick Bellore,6515,LB,DET,1,1.0,0,100.0,,0,0,0,0.0,0,1,11,0,64.7,61.2,77.6,76.1,81.0,0.0,0,0,1,50.0,1,2,0,1,50.0,1,0.0,0,118.8,1,1,0.0,0,1,0,0.0,1.0,1.0
Brian Mihalik,9670,T,DET,5,-4.0,0,100.0,,0,0,0,0.0,0,0,11,0,67.6,62.3,52.1,37.5,66.9,0.0,0,0,-4,100.0,125,125,1,1,0.0,0,0.0,0,79.2,1,0,0.0,0,-4,0,0.0,-4.0,
Bobo Wilson,12067,WR,TB,3,20.0,0,100.0,100.0,1,1,0,0.0,0,1,30,0,64.7,68.2,63.9,,69.4,0.0,0,0,18,0.0,0,6,0,1,100.0,6,50.0,3,158.3,1,1,50.0,3,18,0,0.0,18.0,3.0
Marcus Williams,9115,CB,HST,1,5.0,0,100.0,,0,0,0,0.0,0,1,13,0,64.7,61.2,81.4,,79.3,0.0,0,0,31,0.0,0,1,2,1,100.0,1,0.0,0,118.8,1,0,0.0,0,31,26,26.0,31.0,31.0
Joe Kerridge,11408,FB,GB,1,3.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,61.8,,65.0,0.0,0,0,3,0.0,0,1,0,1,100.0,1,0.0,0,79.2,1,0,0.0,0,3,0,0.0,3.0,3.0
Ryan Malleck,11247,TE,HST,2,2.0,1,100.0,,0,0,0,0.0,0,0,13,0,64.7,61.2,56.9,,56.5,50.0,3,0,3,0.0,0,6,0,1,100.0,6,50.0,3,79.2,1,0,0.0,0,3,1,1.0,3.0,0.5
Charone Peake,10875,WR,NYJ,3,2.0,0,100.0,,0,0,0,0.0,0,1,22,0,64.7,61.2,57.8,,62.6,0.0,0,0,3,0.0,0,12,0,1,83.3,10,33.3,4,79.2,1,0,66.7,8,3,1,1.0,3.0,0.3
Leonard Wester,10944,T,TB,5,3.0,0,100.0,,0,0,0,0.0,0,1,30,0,64.7,61.2,71.2,67.4,89.6,20.6,7,0,2,94.1,32,34,0,1,5.9,2,0.0,0,118.8,1,1,0.0,0,2,0,0.0,2.0,1.0
Isaac Whitney,12251,WR,OAK,1,52.0,0,0.0,0.0,0,1,1,,0,0,23,0,,,47.5,,58.7,0.0,0,0,0,0.0,0,2,1,0,100.0,2,0.0,0,39.6,1,0,100.0,2,0,0,,,0.0
Gabe Holmes,9980,TE,ARZ,2,16.0,0,0.0,,0,0,0,100.0,1,0,1,0,28.0,,34.6,,29.1,100.0,5,0,0,0.0,0,5,0,0,100.0,5,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Kalif Raymond,11028,WR,NYG,3,5.0,0,100.0,,0,0,0,0.0,0,1,21,0,64.7,85.1,54.7,,57.1,0.0,0,0,12,0.0,0,23,0,1,100.0,23,13.0,3,116.7,1,0,87.0,20,12,7,7.0,12.0,0.52
Larry Pinkard,9930,WR,JAX,3,5.0,0,100.0,100.0,1,1,0,0.0,0,0,15,0,64.7,61.2,57.7,,57.6,0.0,0,0,5,0.0,0,4,0,1,100.0,4,0.0,0,87.5,1,0,75.0,3,5,0,0.0,5.0,1.25
Ty Sambrailo,9492,T,ATL,6,9.0,0,0.0,0.0,0,1,0,,0,0,2,0,,,58.2,42.1,54.4,5.0,6,0,0,98.3,118,120,1,0,1.7,2,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Jordan Leslie,9897,WR,CLV,2,21.0,0,100.0,100.0,1,1,0,0.0,0,1,8,0,64.7,61.2,74.9,,73.6,0.0,0,0,26,0.0,0,18,0,1,88.9,16,16.7,3,118.8,1,0,83.3,15,26,5,5.0,26.0,1.63
Matt LaCosse,9840,TE,DEN,5,2.0,0,0.0,,0,0,0,,0,0,10,0,,,46.5,66.4,47.5,77.8,14,0,0,5.6,1,18,0,0,88.9,16,11.1,2,39.6,1,0,11.1,2,0,0,,,0.0
Matt Hazel,8825,WR,CLV,3,0.0,0,100.0,100.0,1,1,0,0.0,0,0,8,0,64.7,61.2,57.7,,57.6,0.0,0,0,1,0.0,0,6,0,1,100.0,6,16.7,1,79.2,1,0,83.3,5,1,1,1.0,1.0,0.17
Mike Gillislee,7946,HB,NE,9,-5.0,0,100.0,,0,0,0,0.0,0,1,19,0,64.7,66.5,71.5,58.2,54.9,0.0,0,0,15,19.6,10,51,0,1,74.5,38,2.0,1,118.8,1,0,0.0,0,15,20,20.0,15.0,0.39
Zach Zenner,9761,HB,DET,8,4.0,0,0.0,,0,0,0,,0,0,11,0,64.7,76.9,64.1,87.0,60.6,0.0,0,0,0,57.4,27,47,0,0,40.4,19,2.1,1,39.6,1,0,2.1,1,0,0,,,0.0
David Fluellen,9184,HB,TEN,2,-1.0,0,0.0,0.0,0,1,0,,0,0,31,0,,68.6,54.4,,58.4,0.0,0,0,0,0.0,0,2,0,0,100.0,2,0.0,0,39.6,1,0,50.0,1,0,0,,,0.0
Cethan Carter,47149,TE,CIN,6,21.0,0,0.0,,0,0,0,100.0,1,0,7,0,27.9,62.8,59.2,77.4,32.7,18.8,3,0,0,37.5,6,16,0,0,62.5,10,18.8,3,39.6,1,0,6.3,1,0,0,,,0.0
Brett Hundley,9580,QB,GB,11,-5.0,0,100.0,,0,0,0,0.0,0,1,12,2,64.7,63.7,64.8,,91.2,0.0,0,0,10,0.0,0,390,4,1,0.3,1,0.0,0,108.3,1,0,0.0,0,10,15,15.0,10.0,10.0
Cameron Artis-Payne,9607,HB,CAR,5,-4.0,0,100.0,,0,0,0,0.0,0,0,5,0,64.7,77.0,66.9,,61.4,0.0,0,0,2,28.6,2,7,0,1,71.4,5,0.0,0,79.2,1,0,0.0,0,2,6,6.0,2.0,0.4
